"Sample ID","Input","Input Type","Protocol Name","Output","Output Type"
"MBSMPL0020-6-707","ERS1216249 (Extract)","DNA extract","dna sequencing","ERS1216249 (Assay)","Assay"
"MBSMPL0020-6-707","MBSMPL0020-6-707","sample from organism","dna extraction","ERS1216249 (Extract)","DNA extract"
"MBSMPL0020-6-708","ERS1215716 (Assay)","Assay","data transformation","ERS1215716 (OTU)","data item"
"MBSMPL0020-6-708","ERS1215716 (Extract)","DNA extract","dna sequencing","ERS1215716 (Assay)","Assay"
"MBSMPL0020-6-708","MBSMPL0020-6-708","sample from organism","dna extraction","ERS1215716 (Extract)","DNA extract"
"MBSMPL0020-6-709","ERS1215997 (Assay)","Assay","data transformation","ERS1215997 (OTU)","data item"
"MBSMPL0020-6-709","ERS1215997 (Extract)","DNA extract","dna sequencing","ERS1215997 (Assay)","Assay"
"MBSMPL0020-6-709","MBSMPL0020-6-709","sample from organism","dna extraction","ERS1215997 (Extract)","DNA extract"
"MBSMPL0020-6-71","ERS1212551 (Assay)","Assay","data transformation","ERS1212551 (OTU)","data item"
"MBSMPL0020-6-71","ERS1212551 (Extract)","DNA extract","dna sequencing","ERS1212551 (Assay)","Assay"
"MBSMPL0020-6-71","MBSMPL0020-6-71","sample from organism","dna extraction","ERS1212551 (Extract)","DNA extract"
"MBSMPL0020-6-710","ERS1216250 (Assay)","Assay","data transformation","ERS1216250 (OTU)","data item"
"MBSMPL0020-6-710","ERS1216250 (Extract)","DNA extract","dna sequencing","ERS1216250 (Assay)","Assay"
"MBSMPL0020-6-710","MBSMPL0020-6-710","sample from organism","dna extraction","ERS1216250 (Extract)","DNA extract"
"MBSMPL0020-6-711","ERS1215998 (Assay)","Assay","data transformation","ERS1215998 (OTU)","data item"
"MBSMPL0020-6-711","ERS1215998 (Extract)","DNA extract","dna sequencing","ERS1215998 (Assay)","Assay"
"MBSMPL0020-6-711","MBSMPL0020-6-711","sample from organism","dna extraction","ERS1215998 (Extract)","DNA extract"
"MBSMPL0020-6-712","ERS1213575 (Assay)","Assay","data transformation","ERS1213575 (OTU)","data item"
"MBSMPL0020-6-712","ERS1213575 (Extract)","DNA extract","dna sequencing","ERS1213575 (Assay)","Assay"
"MBSMPL0020-6-712","MBSMPL0020-6-712","sample from organism","dna extraction","ERS1213575 (Extract)","DNA extract"
"MBSMPL0020-6-713","ERS1213576 (Assay)","Assay","data transformation","ERS1213576 (OTU)","data item"
"MBSMPL0020-6-713","ERS1213576 (Extract)","DNA extract","dna sequencing","ERS1213576 (Assay)","Assay"
"MBSMPL0020-6-713","MBSMPL0020-6-713","sample from organism","dna extraction","ERS1213576 (Extract)","DNA extract"
"MBSMPL0020-6-714","ERS1213577 (Assay)","Assay","data transformation","ERS1213577 (OTU)","data item"
"MBSMPL0020-6-714","ERS1213577 (Extract)","DNA extract","dna sequencing","ERS1213577 (Assay)","Assay"
"MBSMPL0020-6-714","MBSMPL0020-6-714","sample from organism","dna extraction","ERS1213577 (Extract)","DNA extract"
"MBSMPL0020-6-715","ERS1215999 (Assay)","Assay","data transformation","ERS1215999 (OTU)","data item"
"MBSMPL0020-6-715","ERS1215999 (Extract)","DNA extract","dna sequencing","ERS1215999 (Assay)","Assay"
"MBSMPL0020-6-715","MBSMPL0020-6-715","sample from organism","dna extraction","ERS1215999 (Extract)","DNA extract"
"MBSMPL0020-6-716","ERS1216000 (Assay)","Assay","data transformation","ERS1216000 (OTU)","data item"
"MBSMPL0020-6-716","ERS1216000 (Extract)","DNA extract","dna sequencing","ERS1216000 (Assay)","Assay"
"MBSMPL0020-6-716","MBSMPL0020-6-716","sample from organism","dna extraction","ERS1216000 (Extract)","DNA extract"
"MBSMPL0020-6-717","ERS1216001 (Assay)","Assay","data transformation","ERS1216001 (OTU)","data item"
"MBSMPL0020-6-717","ERS1216001 (Extract)","DNA extract","dna sequencing","ERS1216001 (Assay)","Assay"
"MBSMPL0020-6-717","MBSMPL0020-6-717","sample from organism","dna extraction","ERS1216001 (Extract)","DNA extract"
"MBSMPL0020-6-718","ERS1216002 (Assay)","Assay","data transformation","ERS1216002 (OTU)","data item"
"MBSMPL0020-6-718","ERS1216002 (Extract)","DNA extract","dna sequencing","ERS1216002 (Assay)","Assay"
"MBSMPL0020-6-718","MBSMPL0020-6-718","sample from organism","dna extraction","ERS1216002 (Extract)","DNA extract"
"MBSMPL0020-6-719","ERS1216003 (Assay)","Assay","data transformation","ERS1216003 (OTU)","data item"
"MBSMPL0020-6-719","ERS1216003 (Extract)","DNA extract","dna sequencing","ERS1216003 (Assay)","Assay"
"MBSMPL0020-6-719","MBSMPL0020-6-719","sample from organism","dna extraction","ERS1216003 (Extract)","DNA extract"
"MBSMPL0020-6-72","ERS1212552 (Assay)","Assay","data transformation","ERS1212552 (OTU)","data item"
"MBSMPL0020-6-72","ERS1212552 (Extract)","DNA extract","dna sequencing","ERS1212552 (Assay)","Assay"
"MBSMPL0020-6-72","MBSMPL0020-6-72","sample from organism","dna extraction","ERS1212552 (Extract)","DNA extract"
"MBSMPL0020-6-720","ERS1216004 (Assay)","Assay","data transformation","ERS1216004 (OTU)","data item"
"MBSMPL0020-6-720","ERS1216004 (Extract)","DNA extract","dna sequencing","ERS1216004 (Assay)","Assay"
"MBSMPL0020-6-720","MBSMPL0020-6-720","sample from organism","dna extraction","ERS1216004 (Extract)","DNA extract"
"MBSMPL0020-6-721","ERS1216005 (Assay)","Assay","data transformation","ERS1216005 (OTU)","data item"
"MBSMPL0020-6-721","ERS1216005 (Extract)","DNA extract","dna sequencing","ERS1216005 (Assay)","Assay"
"MBSMPL0020-6-721","MBSMPL0020-6-721","sample from organism","dna extraction","ERS1216005 (Extract)","DNA extract"
"MBSMPL0020-6-722","ERS1216006 (Assay)","Assay","data transformation","ERS1216006 (OTU)","data item"
"MBSMPL0020-6-722","ERS1216006 (Extract)","DNA extract","dna sequencing","ERS1216006 (Assay)","Assay"
"MBSMPL0020-6-722","MBSMPL0020-6-722","sample from organism","dna extraction","ERS1216006 (Extract)","DNA extract"
"MBSMPL0020-6-723","ERS1216007 (Assay)","Assay","data transformation","ERS1216007 (OTU)","data item"
"MBSMPL0020-6-723","ERS1216007 (Extract)","DNA extract","dna sequencing","ERS1216007 (Assay)","Assay"
"MBSMPL0020-6-723","MBSMPL0020-6-723","sample from organism","dna extraction","ERS1216007 (Extract)","DNA extract"
"MBSMPL0020-6-724","ERS1216008 (Assay)","Assay","data transformation","ERS1216008 (OTU)","data item"
"MBSMPL0020-6-724","ERS1216008 (Extract)","DNA extract","dna sequencing","ERS1216008 (Assay)","Assay"
"MBSMPL0020-6-724","MBSMPL0020-6-724","sample from organism","dna extraction","ERS1216008 (Extract)","DNA extract"
"MBSMPL0020-6-725","ERS1216009 (Assay)","Assay","data transformation","ERS1216009 (OTU)","data item"
"MBSMPL0020-6-725","ERS1216009 (Extract)","DNA extract","dna sequencing","ERS1216009 (Assay)","Assay"
"MBSMPL0020-6-725","MBSMPL0020-6-725","sample from organism","dna extraction","ERS1216009 (Extract)","DNA extract"
"MBSMPL0020-6-726","ERS1215717 (Assay)","Assay","data transformation","ERS1215717 (OTU)","data item"
"MBSMPL0020-6-726","ERS1215717 (Extract)","DNA extract","dna sequencing","ERS1215717 (Assay)","Assay"
"MBSMPL0020-6-726","MBSMPL0020-6-726","sample from organism","dna extraction","ERS1215717 (Extract)","DNA extract"
"MBSMPL0020-6-727","ERS1215718 (Assay)","Assay","data transformation","ERS1215718 (OTU)","data item"
"MBSMPL0020-6-727","ERS1215718 (Extract)","DNA extract","dna sequencing","ERS1215718 (Assay)","Assay"
"MBSMPL0020-6-727","MBSMPL0020-6-727","sample from organism","dna extraction","ERS1215718 (Extract)","DNA extract"
"MBSMPL0020-6-728","ERS1215719 (Assay)","Assay","data transformation","ERS1215719 (OTU)","data item"
"MBSMPL0020-6-728","ERS1215719 (Extract)","DNA extract","dna sequencing","ERS1215719 (Assay)","Assay"
"MBSMPL0020-6-728","MBSMPL0020-6-728","sample from organism","dna extraction","ERS1215719 (Extract)","DNA extract"
"MBSMPL0020-6-729","ERS1215720 (Assay)","Assay","data transformation","ERS1215720 (OTU)","data item"
"MBSMPL0020-6-729","ERS1215720 (Extract)","DNA extract","dna sequencing","ERS1215720 (Assay)","Assay"
"MBSMPL0020-6-729","MBSMPL0020-6-729","sample from organism","dna extraction","ERS1215720 (Extract)","DNA extract"
"MBSMPL0020-6-73","ERS1212553 (Assay)","Assay","data transformation","ERS1212553 (OTU)","data item"
"MBSMPL0020-6-73","ERS1212553 (Extract)","DNA extract","dna sequencing","ERS1212553 (Assay)","Assay"
"MBSMPL0020-6-73","MBSMPL0020-6-73","sample from organism","dna extraction","ERS1212553 (Extract)","DNA extract"
"MBSMPL0020-6-730","ERS1212786 (Assay)","Assay","data transformation","ERS1212786 (OTU)","data item"
"MBSMPL0020-6-730","ERS1212786 (Extract)","DNA extract","dna sequencing","ERS1212786 (Assay)","Assay"
"MBSMPL0020-6-730","MBSMPL0020-6-730","sample from organism","dna extraction","ERS1212786 (Extract)","DNA extract"
"MBSMPL0020-6-731","ERS1212787 (Assay)","Assay","data transformation","ERS1212787 (OTU)","data item"
"MBSMPL0020-6-731","ERS1212787 (Extract)","DNA extract","dna sequencing","ERS1212787 (Assay)","Assay"
"MBSMPL0020-6-731","MBSMPL0020-6-731","sample from organism","dna extraction","ERS1212787 (Extract)","DNA extract"
"MBSMPL0020-6-732","ERS1216251 (Assay)","Assay","data transformation","ERS1216251 (OTU)","data item"
"MBSMPL0020-6-732","ERS1216251 (Extract)","DNA extract","dna sequencing","ERS1216251 (Assay)","Assay"
"MBSMPL0020-6-732","MBSMPL0020-6-732","sample from organism","dna extraction","ERS1216251 (Extract)","DNA extract"
"MBSMPL0020-6-733","ERS1215721 (Assay)","Assay","data transformation","ERS1215721 (OTU)","data item"
"MBSMPL0020-6-733","ERS1215721 (Extract)","DNA extract","dna sequencing","ERS1215721 (Assay)","Assay"
"MBSMPL0020-6-733","MBSMPL0020-6-733","sample from organism","dna extraction","ERS1215721 (Extract)","DNA extract"
"MBSMPL0020-6-734","ERS1216252 (Assay)","Assay","data transformation","ERS1216252 (OTU)","data item"
"MBSMPL0020-6-734","ERS1216252 (Extract)","DNA extract","dna sequencing","ERS1216252 (Assay)","Assay"
"MBSMPL0020-6-734","MBSMPL0020-6-734","sample from organism","dna extraction","ERS1216252 (Extract)","DNA extract"
"MBSMPL0020-6-735","ERS1216010 (Assay)","Assay","data transformation","ERS1216010 (OTU)","data item"
"MBSMPL0020-6-735","ERS1216010 (Extract)","DNA extract","dna sequencing","ERS1216010 (Assay)","Assay"
"MBSMPL0020-6-735","MBSMPL0020-6-735","sample from organism","dna extraction","ERS1216010 (Extract)","DNA extract"
"MBSMPL0020-6-736","ERS1213578 (Assay)","Assay","data transformation","ERS1213578 (OTU)","data item"
"MBSMPL0020-6-736","ERS1213578 (Extract)","DNA extract","dna sequencing","ERS1213578 (Assay)","Assay"
"MBSMPL0020-6-736","MBSMPL0020-6-736","sample from organism","dna extraction","ERS1213578 (Extract)","DNA extract"
"MBSMPL0020-6-737","ERS1213579 (Assay)","Assay","data transformation","ERS1213579 (OTU)","data item"
"MBSMPL0020-6-737","ERS1213579 (Extract)","DNA extract","dna sequencing","ERS1213579 (Assay)","Assay"
"MBSMPL0020-6-737","MBSMPL0020-6-737","sample from organism","dna extraction","ERS1213579 (Extract)","DNA extract"
"MBSMPL0020-6-738","ERS1213580 (Assay)","Assay","data transformation","ERS1213580 (OTU)","data item"
"MBSMPL0020-6-738","ERS1213580 (Extract)","DNA extract","dna sequencing","ERS1213580 (Assay)","Assay"
"MBSMPL0020-6-738","MBSMPL0020-6-738","sample from organism","dna extraction","ERS1213580 (Extract)","DNA extract"
"MBSMPL0020-6-739","ERS1216011 (Assay)","Assay","data transformation","ERS1216011 (OTU)","data item"
"MBSMPL0020-6-739","ERS1216011 (Extract)","DNA extract","dna sequencing","ERS1216011 (Assay)","Assay"
"MBSMPL0020-6-739","MBSMPL0020-6-739","sample from organism","dna extraction","ERS1216011 (Extract)","DNA extract"
"MBSMPL0020-6-74","ERS1212554 (Assay)","Assay","data transformation","ERS1212554 (OTU)","data item"
"MBSMPL0020-6-74","ERS1212554 (Extract)","DNA extract","dna sequencing","ERS1212554 (Assay)","Assay"
"MBSMPL0020-6-74","MBSMPL0020-6-74","sample from organism","dna extraction","ERS1212554 (Extract)","DNA extract"
"MBSMPL0020-6-740","ERS1216012 (Assay)","Assay","data transformation","ERS1216012 (OTU)","data item"
"MBSMPL0020-6-740","ERS1216012 (Extract)","DNA extract","dna sequencing","ERS1216012 (Assay)","Assay"
"MBSMPL0020-6-740","MBSMPL0020-6-740","sample from organism","dna extraction","ERS1216012 (Extract)","DNA extract"
"MBSMPL0020-6-741","ERS1216013 (Assay)","Assay","data transformation","ERS1216013 (OTU)","data item"
"MBSMPL0020-6-741","ERS1216013 (Extract)","DNA extract","dna sequencing","ERS1216013 (Assay)","Assay"
"MBSMPL0020-6-741","MBSMPL0020-6-741","sample from organism","dna extraction","ERS1216013 (Extract)","DNA extract"
"MBSMPL0020-6-742","ERS1216014 (Assay)","Assay","data transformation","ERS1216014 (OTU)","data item"
"MBSMPL0020-6-742","ERS1216014 (Extract)","DNA extract","dna sequencing","ERS1216014 (Assay)","Assay"
"MBSMPL0020-6-742","MBSMPL0020-6-742","sample from organism","dna extraction","ERS1216014 (Extract)","DNA extract"
"MBSMPL0020-6-743","ERS1216015 (Assay)","Assay","data transformation","ERS1216015 (OTU)","data item"
"MBSMPL0020-6-743","ERS1216015 (Extract)","DNA extract","dna sequencing","ERS1216015 (Assay)","Assay"
"MBSMPL0020-6-743","MBSMPL0020-6-743","sample from organism","dna extraction","ERS1216015 (Extract)","DNA extract"
"MBSMPL0020-6-744","ERS1215722 (Assay)","Assay","data transformation","ERS1215722 (OTU)","data item"
"MBSMPL0020-6-744","ERS1215722 (Extract)","DNA extract","dna sequencing","ERS1215722 (Assay)","Assay"
"MBSMPL0020-6-744","MBSMPL0020-6-744","sample from organism","dna extraction","ERS1215722 (Extract)","DNA extract"
"MBSMPL0020-6-745","ERS1216016 (Assay)","Assay","data transformation","ERS1216016 (OTU)","data item"
"MBSMPL0020-6-745","ERS1216016 (Extract)","DNA extract","dna sequencing","ERS1216016 (Assay)","Assay"
"MBSMPL0020-6-745","MBSMPL0020-6-745","sample from organism","dna extraction","ERS1216016 (Extract)","DNA extract"
"MBSMPL0020-6-746","ERS1216017 (Assay)","Assay","data transformation","ERS1216017 (OTU)","data item"
"MBSMPL0020-6-746","ERS1216017 (Extract)","DNA extract","dna sequencing","ERS1216017 (Assay)","Assay"
"MBSMPL0020-6-746","MBSMPL0020-6-746","sample from organism","dna extraction","ERS1216017 (Extract)","DNA extract"
"MBSMPL0020-6-747","ERS1216018 (Assay)","Assay","data transformation","ERS1216018 (OTU)","data item"
"MBSMPL0020-6-747","ERS1216018 (Extract)","DNA extract","dna sequencing","ERS1216018 (Assay)","Assay"
"MBSMPL0020-6-747","MBSMPL0020-6-747","sample from organism","dna extraction","ERS1216018 (Extract)","DNA extract"
"MBSMPL0020-6-748","ERS1216019 (Assay)","Assay","data transformation","ERS1216019 (OTU)","data item"
"MBSMPL0020-6-748","ERS1216019 (Extract)","DNA extract","dna sequencing","ERS1216019 (Assay)","Assay"
"MBSMPL0020-6-748","MBSMPL0020-6-748","sample from organism","dna extraction","ERS1216019 (Extract)","DNA extract"
"MBSMPL0020-6-749","ERS1215723 (Assay)","Assay","data transformation","ERS1215723 (OTU)","data item"
"MBSMPL0020-6-749","ERS1215723 (Extract)","DNA extract","dna sequencing","ERS1215723 (Assay)","Assay"
"MBSMPL0020-6-749","MBSMPL0020-6-749","sample from organism","dna extraction","ERS1215723 (Extract)","DNA extract"
"MBSMPL0020-6-75","ERS1212555 (Assay)","Assay","data transformation","ERS1212555 (OTU)","data item"
"MBSMPL0020-6-75","ERS1212555 (Extract)","DNA extract","dna sequencing","ERS1212555 (Assay)","Assay"
"MBSMPL0020-6-75","MBSMPL0020-6-75","sample from organism","dna extraction","ERS1212555 (Extract)","DNA extract"
"MBSMPL0020-6-750","ERS1215724 (Assay)","Assay","data transformation","ERS1215724 (OTU)","data item"
"MBSMPL0020-6-750","ERS1215724 (Extract)","DNA extract","dna sequencing","ERS1215724 (Assay)","Assay"
"MBSMPL0020-6-750","MBSMPL0020-6-750","sample from organism","dna extraction","ERS1215724 (Extract)","DNA extract"
"MBSMPL0020-6-751","ERS1215725 (Assay)","Assay","data transformation","ERS1215725 (OTU)","data item"
"MBSMPL0020-6-751","ERS1215725 (Extract)","DNA extract","dna sequencing","ERS1215725 (Assay)","Assay"
"MBSMPL0020-6-751","MBSMPL0020-6-751","sample from organism","dna extraction","ERS1215725 (Extract)","DNA extract"
"MBSMPL0020-6-752","ERS1212788 (Assay)","Assay","data transformation","ERS1212788 (OTU)","data item"
"MBSMPL0020-6-752","ERS1212788 (Extract)","DNA extract","dna sequencing","ERS1212788 (Assay)","Assay"
"MBSMPL0020-6-752","MBSMPL0020-6-752","sample from organism","dna extraction","ERS1212788 (Extract)","DNA extract"
"MBSMPL0020-6-753","ERS1216253 (Assay)","Assay","data transformation","ERS1216253 (OTU)","data item"
"MBSMPL0020-6-753","ERS1216253 (Extract)","DNA extract","dna sequencing","ERS1216253 (Assay)","Assay"
"MBSMPL0020-6-753","MBSMPL0020-6-753","sample from organism","dna extraction","ERS1216253 (Extract)","DNA extract"
"MBSMPL0020-6-754","ERS1213581 (Assay)","Assay","data transformation","ERS1213581 (OTU)","data item"
"MBSMPL0020-6-754","ERS1213581 (Extract)","DNA extract","dna sequencing","ERS1213581 (Assay)","Assay"
"MBSMPL0020-6-754","MBSMPL0020-6-754","sample from organism","dna extraction","ERS1213581 (Extract)","DNA extract"
"MBSMPL0020-6-755","ERS1216020 (Assay)","Assay","data transformation","ERS1216020 (OTU)","data item"
"MBSMPL0020-6-755","ERS1216020 (Extract)","DNA extract","dna sequencing","ERS1216020 (Assay)","Assay"
"MBSMPL0020-6-755","MBSMPL0020-6-755","sample from organism","dna extraction","ERS1216020 (Extract)","DNA extract"
"MBSMPL0020-6-756","ERS1216254 (Assay)","Assay","data transformation","ERS1216254 (OTU)","data item"
"MBSMPL0020-6-756","ERS1216254 (Extract)","DNA extract","dna sequencing","ERS1216254 (Assay)","Assay"
"MBSMPL0020-6-756","MBSMPL0020-6-756","sample from organism","dna extraction","ERS1216254 (Extract)","DNA extract"
"MBSMPL0020-6-757","ERS1216021 (Assay)","Assay","data transformation","ERS1216021 (OTU)","data item"
"MBSMPL0020-6-757","ERS1216021 (Extract)","DNA extract","dna sequencing","ERS1216021 (Assay)","Assay"
"MBSMPL0020-6-757","MBSMPL0020-6-757","sample from organism","dna extraction","ERS1216021 (Extract)","DNA extract"
"MBSMPL0020-6-758","ERS1213582 (Assay)","Assay","data transformation","ERS1213582 (OTU)","data item"
"MBSMPL0020-6-758","ERS1213582 (Extract)","DNA extract","dna sequencing","ERS1213582 (Assay)","Assay"
"MBSMPL0020-6-758","MBSMPL0020-6-758","sample from organism","dna extraction","ERS1213582 (Extract)","DNA extract"
"MBSMPL0020-6-759","ERS1213583 (Assay)","Assay","data transformation","ERS1213583 (OTU)","data item"
"MBSMPL0020-6-759","ERS1213583 (Extract)","DNA extract","dna sequencing","ERS1213583 (Assay)","Assay"
"MBSMPL0020-6-759","MBSMPL0020-6-759","sample from organism","dna extraction","ERS1213583 (Extract)","DNA extract"
"MBSMPL0020-6-76","ERS1212556 (Assay)","Assay","data transformation","ERS1212556 (OTU)","data item"
"MBSMPL0020-6-76","ERS1212556 (Extract)","DNA extract","dna sequencing","ERS1212556 (Assay)","Assay"
"MBSMPL0020-6-76","MBSMPL0020-6-76","sample from organism","dna extraction","ERS1212556 (Extract)","DNA extract"
"MBSMPL0020-6-760","ERS1213584 (Assay)","Assay","data transformation","ERS1213584 (OTU)","data item"
"MBSMPL0020-6-760","ERS1213584 (Extract)","DNA extract","dna sequencing","ERS1213584 (Assay)","Assay"
"MBSMPL0020-6-760","MBSMPL0020-6-760","sample from organism","dna extraction","ERS1213584 (Extract)","DNA extract"
"MBSMPL0020-6-761","ERS1216022 (Assay)","Assay","data transformation","ERS1216022 (OTU)","data item"
"MBSMPL0020-6-761","ERS1216022 (Extract)","DNA extract","dna sequencing","ERS1216022 (Assay)","Assay"
"MBSMPL0020-6-761","MBSMPL0020-6-761","sample from organism","dna extraction","ERS1216022 (Extract)","DNA extract"
"MBSMPL0020-6-762","ERS1216023 (Assay)","Assay","data transformation","ERS1216023 (OTU)","data item"
"MBSMPL0020-6-762","ERS1216023 (Extract)","DNA extract","dna sequencing","ERS1216023 (Assay)","Assay"
"MBSMPL0020-6-762","MBSMPL0020-6-762","sample from organism","dna extraction","ERS1216023 (Extract)","DNA extract"
"MBSMPL0020-6-763","ERS1216024 (Assay)","Assay","data transformation","ERS1216024 (OTU)","data item"
"MBSMPL0020-6-763","ERS1216024 (Extract)","DNA extract","dna sequencing","ERS1216024 (Assay)","Assay"
"MBSMPL0020-6-763","MBSMPL0020-6-763","sample from organism","dna extraction","ERS1216024 (Extract)","DNA extract"
"MBSMPL0020-6-764","ERS1216025 (Assay)","Assay","data transformation","ERS1216025 (OTU)","data item"
"MBSMPL0020-6-764","ERS1216025 (Extract)","DNA extract","dna sequencing","ERS1216025 (Assay)","Assay"
"MBSMPL0020-6-764","MBSMPL0020-6-764","sample from organism","dna extraction","ERS1216025 (Extract)","DNA extract"
"MBSMPL0020-6-765","ERS1216026 (Assay)","Assay","data transformation","ERS1216026 (OTU)","data item"
"MBSMPL0020-6-765","ERS1216026 (Extract)","DNA extract","dna sequencing","ERS1216026 (Assay)","Assay"
"MBSMPL0020-6-765","MBSMPL0020-6-765","sample from organism","dna extraction","ERS1216026 (Extract)","DNA extract"
"MBSMPL0020-6-766","ERS1216027 (Assay)","Assay","data transformation","ERS1216027 (OTU)","data item"
"MBSMPL0020-6-766","ERS1216027 (Extract)","DNA extract","dna sequencing","ERS1216027 (Assay)","Assay"
"MBSMPL0020-6-766","MBSMPL0020-6-766","sample from organism","dna extraction","ERS1216027 (Extract)","DNA extract"
"MBSMPL0020-6-767","ERS1216028 (Assay)","Assay","data transformation","ERS1216028 (OTU)","data item"
"MBSMPL0020-6-767","ERS1216028 (Extract)","DNA extract","dna sequencing","ERS1216028 (Assay)","Assay"
"MBSMPL0020-6-767","MBSMPL0020-6-767","sample from organism","dna extraction","ERS1216028 (Extract)","DNA extract"
"MBSMPL0020-6-768","ERS1216029 (Assay)","Assay","data transformation","ERS1216029 (OTU)","data item"
"MBSMPL0020-6-768","ERS1216029 (Extract)","DNA extract","dna sequencing","ERS1216029 (Assay)","Assay"
"MBSMPL0020-6-768","MBSMPL0020-6-768","sample from organism","dna extraction","ERS1216029 (Extract)","DNA extract"
"MBSMPL0020-6-769","ERS1215726 (Assay)","Assay","data transformation","ERS1215726 (OTU)","data item"
"MBSMPL0020-6-769","ERS1215726 (Extract)","DNA extract","dna sequencing","ERS1215726 (Assay)","Assay"
"MBSMPL0020-6-769","MBSMPL0020-6-769","sample from organism","dna extraction","ERS1215726 (Extract)","DNA extract"
"MBSMPL0020-6-77","ERS1212557 (Assay)","Assay","data transformation","ERS1212557 (OTU)","data item"
"MBSMPL0020-6-77","ERS1212557 (Extract)","DNA extract","dna sequencing","ERS1212557 (Assay)","Assay"
"MBSMPL0020-6-77","MBSMPL0020-6-77","sample from organism","dna extraction","ERS1212557 (Extract)","DNA extract"
"MBSMPL0020-6-770","ERS1216030 (Assay)","Assay","data transformation","ERS1216030 (OTU)","data item"
"MBSMPL0020-6-770","ERS1216030 (Extract)","DNA extract","dna sequencing","ERS1216030 (Assay)","Assay"
"MBSMPL0020-6-770","MBSMPL0020-6-770","sample from organism","dna extraction","ERS1216030 (Extract)","DNA extract"
"MBSMPL0020-6-771","ERS1216031 (Assay)","Assay","data transformation","ERS1216031 (OTU)","data item"
"MBSMPL0020-6-771","ERS1216031 (Extract)","DNA extract","dna sequencing","ERS1216031 (Assay)","Assay"
"MBSMPL0020-6-771","MBSMPL0020-6-771","sample from organism","dna extraction","ERS1216031 (Extract)","DNA extract"
"MBSMPL0020-6-772","ERS1215727 (Assay)","Assay","data transformation","ERS1215727 (OTU)","data item"
"MBSMPL0020-6-772","ERS1215727 (Extract)","DNA extract","dna sequencing","ERS1215727 (Assay)","Assay"
"MBSMPL0020-6-772","MBSMPL0020-6-772","sample from organism","dna extraction","ERS1215727 (Extract)","DNA extract"
"MBSMPL0020-6-773","ERS1215728 (Assay)","Assay","data transformation","ERS1215728 (OTU)","data item"
"MBSMPL0020-6-773","ERS1215728 (Extract)","DNA extract","dna sequencing","ERS1215728 (Assay)","Assay"
"MBSMPL0020-6-773","MBSMPL0020-6-773","sample from organism","dna extraction","ERS1215728 (Extract)","DNA extract"
"MBSMPL0020-6-774","ERS1215729 (Assay)","Assay","data transformation","ERS1215729 (OTU)","data item"
"MBSMPL0020-6-774","ERS1215729 (Extract)","DNA extract","dna sequencing","ERS1215729 (Assay)","Assay"
"MBSMPL0020-6-774","MBSMPL0020-6-774","sample from organism","dna extraction","ERS1215729 (Extract)","DNA extract"
"MBSMPL0020-6-775","ERS1215730 (Assay)","Assay","data transformation","ERS1215730 (OTU)","data item"
"MBSMPL0020-6-775","ERS1215730 (Extract)","DNA extract","dna sequencing","ERS1215730 (Assay)","Assay"
"MBSMPL0020-6-775","MBSMPL0020-6-775","sample from organism","dna extraction","ERS1215730 (Extract)","DNA extract"
"MBSMPL0020-6-776","ERS1215731 (Assay)","Assay","data transformation","ERS1215731 (OTU)","data item"
"MBSMPL0020-6-776","ERS1215731 (Extract)","DNA extract","dna sequencing","ERS1215731 (Assay)","Assay"
"MBSMPL0020-6-776","MBSMPL0020-6-776","sample from organism","dna extraction","ERS1215731 (Extract)","DNA extract"
"MBSMPL0020-6-777","ERS1215732 (Assay)","Assay","data transformation","ERS1215732 (OTU)","data item"
"MBSMPL0020-6-777","ERS1215732 (Extract)","DNA extract","dna sequencing","ERS1215732 (Assay)","Assay"
"MBSMPL0020-6-777","MBSMPL0020-6-777","sample from organism","dna extraction","ERS1215732 (Extract)","DNA extract"
"MBSMPL0020-6-778","ERS1216255 (Assay)","Assay","data transformation","ERS1216255 (OTU)","data item"
"MBSMPL0020-6-778","ERS1216255 (Extract)","DNA extract","dna sequencing","ERS1216255 (Assay)","Assay"
"MBSMPL0020-6-778","MBSMPL0020-6-778","sample from organism","dna extraction","ERS1216255 (Extract)","DNA extract"
"MBSMPL0020-6-779","ERS1216256 (Assay)","Assay","data transformation","ERS1216256 (OTU)","data item"
"MBSMPL0020-6-779","ERS1216256 (Extract)","DNA extract","dna sequencing","ERS1216256 (Assay)","Assay"
"MBSMPL0020-6-779","MBSMPL0020-6-779","sample from organism","dna extraction","ERS1216256 (Extract)","DNA extract"
"MBSMPL0020-6-78","ERS1212558 (Assay)","Assay","data transformation","ERS1212558 (OTU)","data item"
"MBSMPL0020-6-78","ERS1212558 (Extract)","DNA extract","dna sequencing","ERS1212558 (Assay)","Assay"
"MBSMPL0020-6-78","MBSMPL0020-6-78","sample from organism","dna extraction","ERS1212558 (Extract)","DNA extract"
"MBSMPL0020-6-780","ERS1213585 (Assay)","Assay","data transformation","ERS1213585 (OTU)","data item"
"MBSMPL0020-6-780","ERS1213585 (Extract)","DNA extract","dna sequencing","ERS1213585 (Assay)","Assay"
"MBSMPL0020-6-780","MBSMPL0020-6-780","sample from organism","dna extraction","ERS1213585 (Extract)","DNA extract"
"MBSMPL0020-6-781","ERS1216257 (Assay)","Assay","data transformation","ERS1216257 (OTU)","data item"
